slice_id,kind,feature,state,side,folds,walk_forward_pass_pattern,walk_forward_pass_count,fold_mean_rets,fold_sizes,n,mean_ret_costadj,p_value,validated,horizon_bars,stop_atr_mult,hostile_n,hostile_mean_ret,regime_confounded,hostile_unproven,session_asia_n,session_asia_mean_ret_costadj,session_asia_hit_rate,session_eu_n,session_eu_mean_ret_costadj,session_eu_hit_rate,session_us_n,session_us_mean_ret_costadj,session_us_hit_rate
feat_ret_3:2:LONG:h12,PERP,feat_ret_3,2,LONG,5,10000,1,"0.001267,-0.003677,-0.002938,-0.001059,-0.004361","184,148,179,211,172",907,-0.002126844393390144,0.056688198802611556,False,12,3.5,118,-0.001855648609734711,True,False,294,-0.0013185982926130317,0.46598639455782315,302,-0.003249308557096345,0.3741721854304636,311,-0.00180092856120107,0.4405144694533762
feat_ret_5:2:LONG:h12,PERP,feat_ret_5,2,LONG,5,10000,1,"0.000078,-0.005179,-0.000498,-0.001398,-0.003556","173,140,152,227,153",859,-0.002135268605650302,0.06887833180639058,False,12,3.5,92,-0.003629468773696252,True,False,280,-0.00034089894792916096,0.46785714285714286,264,-0.004912340681215012,0.3143939393939394,315,-0.0014028129745799417,0.4095238095238095
feat_trend_strength_20:1:LONG:h12,PERP,feat_trend_strength_20,1,LONG,5,00010,1,"-0.000499,-0.004416,-0.004873,0.001270,-0.002014","676,688,644,715,699",3458,-0.002213845768151295,0.004759584743665668,False,12,3.5,879,-0.0015591132004362203,True,False,1172,-0.002406982943722134,0.44368600682593856,1108,-0.0009393786577123181,0.388086642599278,1178,-0.0032204270827500747,0.4074702886247878
feat_realized_vol_20:1:LONG:h12,PERP,feat_realized_vol_20,1,LONG,5,10010,2,"0.001017,-0.007774,-0.006726,0.004289,-0.003679","720,632,552,693,593",3216,-0.0023196448548763347,0.08960889421520646,False,12,3.5,732,-0.0025660700432018125,True,False,1081,-0.001296745930788661,0.46345975948196116,998,-0.0016023599782128287,0.4288577154308617,1137,-0.0039217592294136724,0.405452946350044
feat_ret_5:0:SHORT:h12,PERP,feat_ret_5,0,SHORT,5,10100,2,"0.001322,-0.002030,0.003170,-0.010246,-0.008034","229,250,243,168,160",1056,-0.0023958371633172448,0.20077063313502674,False,12,3.5,165,-0.0028953210539956168,True,False,360,-0.003753618901157185,0.4722222222222222,322,-0.003201095096605896,0.391304347826087,374,-0.0003955845426185181,0.45454545454545453
feat_ret_20:0:SHORT:h12,PERP,feat_ret_20,0,SHORT,5,01100,2,"-0.005730,0.001728,0.000072,-0.015666,-0.002336","306,320,327,86,129",1176,-0.002404285673081732,0.09334434323969809,False,12,3.5,29,0.000672789939883824,False,False,389,-0.0027462723826990627,0.42930591259640105,406,-0.003149962516044631,0.3645320197044335,381,-0.001260512370498847,0.36220472440944884
feat_ret_3:0:SHORT:h12,PERP,feat_ret_3,0,SHORT,5,00100,1,"-0.000700,-0.000743,0.001046,-0.009228,-0.006963","213,217,228,155,164",984,-0.002764374009360637,0.19479446038361203,False,12,3.5,175,-0.0024229544257156357,True,False,311,-0.0045456986003435266,0.4212218649517685,306,-0.0023751156149624257,0.4215686274509804,367,-0.0015794179354919017,0.42779291553133514
feat_vol_regime:2:LONG:h12,PERP,feat_vol_regime,2,LONG,5,01010,2,"-0.002965,0.001915,-0.008523,0.004006,-0.003913","234,201,276,135,214",1071,-0.002776162287103721,0.05262200227033409,False,12,3.5,256,-0.005437648780090362,True,False,439,-0.001046875633385644,0.4920273348519362,329,-0.004203616651170362,0.43465045592705165,303,-0.0037316882118704256,0.44554455445544555
feat_realized_vol_20:0:LONG:h24,PERP,feat_realized_vol_20,0,LONG,5,01111,4,"-0.005832,0.008230,0.008015,0.006756,0.001122","327,393,392,423,434",2006,0.003746738091775072,0.3616297200332057,False,24,3.5,604,0.0019236369625429907,False,False,628,0.003826180601184136,0.4601910828025478,771,0.004523685867454654,0.4578469520103761,607,0.0026776826865726835,0.43492586490939045
feat_trend_strength_20:2:LONG:h24,PERP,feat_trend_strength_20,2,LONG,5,10110,3,"0.004800,-0.006519,0.003826,0.022020,-0.004832","277,237,321,153,122",1120,0.0033087479936816083,0.4091882343193354,False,24,3.5,246,0.0012139710824422146,False,False,346,0.001991717922791212,0.4682080924855491,419,0.002004586942700702,0.5298329355608592,355,0.006131665979284642,0.504225352112676
feat_ext_vs_ma_50:2:SHORT:h24,PERP,feat_ext_vs_ma_50,2,SHORT,5,11101,4,"0.000478,0.003111,0.017324,-0.004947,0.002139","199,109,118,178,58",672,0.0023221901671348247,0.24521997069786394,False,24,3.5,437,-0.0016096257652225866,True,False,230,-0.0025626204953645496,0.4652173913043478,214,0.008018144066728435,0.602803738317757,228,0.0019036477016165067,0.5043859649122807
feat_atr_norm_ext:2:LONG:h24,PERP,feat_atr_norm_ext,2,LONG,5,10110,3,"0.000463,-0.000984,0.004423,0.007279,-0.004146","239,153,242,255,113",1019,0.00225489682035224,0.7342695876648939,False,24,3.5,50,0.016872988790521796,False,False,314,0.0014661352511945978,0.43630573248407645,331,-0.00035429091895015815,0.36555891238670696,374,0.005226320014000885,0.5240641711229946
feat_ext_vs_ma_50:0:LONG:h24,PERP,feat_ext_vs_ma_50,0,LONG,5,10010,2,"0.018343,-0.008981,-0.000043,0.021952,-0.003503","239,326,303,55,115",1085,0.002014172217098161,0.24049347021095535,False,24,3.5,509,0.00048207288322526235,False,False,376,0.0021172640900687803,0.4973404255319149,347,0.003920855041011928,0.5331412103746398,362,7.941673606216554e-05,0.44751381215469616
feat_ret_20:2:LONG:h24,PERP,feat_ret_20,2,LONG,5,00011,2,"-0.000236,-0.002233,-0.005253,0.010925,0.000234","196,97,143,197,73",715,0.0015884241768582628,0.8088409253876496,False,24,3.5,4,0.0003661124609987635,False,True,260,0.004179713596907429,0.46923076923076923,215,-0.008324692069864094,0.3116279069767442,240,0.007661693942827115,0.5791666666666667
feat_vol_regime:0:LONG:h24,PERP,feat_vol_regime,0,LONG,5,01100,2,"-0.010244,0.009445,0.003532,-0.000977,-0.000290","200,302,326,188,203",1234,0.0013706060563135852,0.7044747076960751,False,24,3.5,340,0.0014226792720507793,False,False,337,0.003998636939320232,0.4332344213649852,477,0.0027426319003249766,0.4339622641509434,420,-0.0022963052178927804,0.3547619047619048
feat_trend_slope_20:2:LONG:h24,PERP,feat_trend_slope_20,2,LONG,5,00010,1,"-0.001170,-0.002014,-0.010164,0.014346,-0.000512","194,103,123,178,61",672,0.0010116764334140546,0.7564682849693876,False,24,3.5,4,0.012109916610326356,False,True,234,0.0002724843259706825,0.44017094017094016,177,-0.005733304319704465,0.3559322033898305,261,0.0062485827416275674,0.6091954022988506
feat_vol_regime:1:LONG:h24,PERP,feat_vol_regime,1,LONG,5,10110,3,"0.000940,-0.011558,0.003245,0.009612,-0.001629","677,603,506,785,609",3242,0.0005971724381141137,0.8486958826159405,False,24,3.5,845,0.0013263408584911409,False,False,1084,0.0003112502183605878,0.4317343173431734,1030,0.0007673536508786785,0.4184466019417476,1128,0.0007165456979237959,0.47429078014184395
feat_ext_vs_ma_20:2:LONG:h24,PERP,feat_ext_vs_ma_20,2,LONG,5,10010,2,"0.003877,-0.004882,-0.007373,0.008770,-0.005779","187,111,146,206,69",729,0.0005638628490253893,0.6862637613996094,False,24,3.5,11,0.012709581800430574,False,True,209,-0.0008277530200976211,0.3875598086124402,235,-0.002851943714326014,0.37872340425531914,285,0.00440092340704044,0.5403508771929825
feat_ext_vs_ma_50:1:LONG:h24,PERP,feat_ext_vs_ma_50,1,LONG,5,00110,2,"-0.004004,-0.001111,0.001734,0.006512,-0.002040","681,685,698,887,827",3817,0.0004872808671757716,0.7981176064929605,False,24,3.5,948,0.00022605729240184427,False,False,1248,-0.0004538991302242899,0.421474358974359,1311,0.0014376567799273784,0.4225781845919146,1258,0.0004305637090978065,0.4483306836248013
feat_ext_vs_ma_20:1:LONG:h24,PERP,feat_ext_vs_ma_20,1,LONG,5,00110,2,"-0.000195,-0.001841,0.001844,0.005572,-0.002771","702,732,717,831,830",3886,0.0002638771433133702,0.8275931447099896,False,24,3.5,1010,0.0010162617474198667,False,False,1340,0.0006781771968019725,0.4455223880597015,1294,0.0017091556881467659,0.419629057187017,1252,-0.001673305371614058,0.4257188498402556
feat_ret_10:1:LONG:h24,PERP,feat_ret_10,1,LONG,5,10110,3,"0.000338,-0.002643,0.001130,0.005372,-0.002790","744,765,745,795,823",3934,0.00010906462133295347,0.8613482497486178,False,24,3.5,1005,0.0009436696346121504,False,False,1348,0.0014732117475867931,0.45252225519287836,1369,0.0005097024384749556,0.422936449963477,1217,-0.0018525980720586446,0.4141331142152835
feat_trend_slope_20:1:LONG:h24,PERP,feat_trend_slope_20,1,LONG,5,10110,3,"0.000363,-0.002279,0.001754,0.004373,-0.002795","674,759,731,871,868",3967,4.9868804785647186e-05,0.8734809474936926,False,24,3.5,1010,0.0012025453465886358,False,False,1310,0.0005994792269485783,0.433587786259542,1341,0.001528304267639807,0.4161073825503356,1316,-0.0020037570377074137,0.4156534954407295
feat_trend_strength_20:0:LONG:h24,PERP,feat_trend_strength_20,0,LONG,5,11010,3,"0.003701,0.002397,-0.003306,0.001918,-0.003855","210,238,198,297,260",1221,-1.2427533181995863e-05,0.8067796330519319,False,24,3.5,347,-0.000399928935403665,True,False,431,0.0015207218937311668,0.40835266821345706,393,0.0027298169199840923,0.4681933842239186,397,-0.00439149421603803,0.4080604534005038
feat_ext_vs_ma_10:1:LONG:h24,PERP,feat_ext_vs_ma_10,1,LONG,5,10110,3,"0.001110,-0.003925,0.000485,0.005827,-0.002829","760,809,781,798,775",3987,-4.183137803782575e-05,0.9371496813499565,False,24,3.5,1026,0.0010648028200901795,False,False,1345,0.0005959235316242937,0.44312267657992566,1353,0.0009300835758247766,0.43163340724316335,1289,-0.0017274646488459335,0.4359968968192397
feat_ret_20:1:LONG:h24,PERP,feat_ret_20,1,LONG,5,00110,2,"-0.001284,-0.001583,0.000262,0.004886,-0.002759","652,743,687,871,836",3860,-0.00029765953747375786,0.9887540335815312,False,24,3.5,1012,0.0011071346708271465,False,False,1271,-0.0007997773383631381,0.4232887490165224,1299,0.002581658278218767,0.43648960739030024,1290,-0.002702343349608786,0.42093023255813955
feat_atr_norm_ext:1:LONG:h24,PERP,feat_atr_norm_ext,1,LONG,5,10010,2,"0.000941,-0.002512,-0.002069,0.005771,-0.002707","623,668,594,734,724",3406,-0.0003343112795471051,0.8765822845535935,False,24,3.5,883,0.00019958213635095056,False,False,1143,0.0006287944932391937,0.4374453193350831,1127,0.0009104050474485577,0.4179236912156167,1136,-0.0025382067010425724,0.41725352112676056
feat_ret_5:1:LONG:h24,PERP,feat_ret_5,1,LONG,5,10010,2,"0.000006,-0.004145,-0.000155,0.006312,-0.003210","776,789,779,779,783",3966,-0.00034231811525779385,0.954168907250853,False,24,3.5,1023,0.0005529615607965844,False,False,1319,0.00023579987687857604,0.4313874147081122,1382,0.0004140013826103148,0.4247467438494935,1265,-0.0017713862399072776,0.4505928853754941
feat_ret_3:1:LONG:h24,PERP,feat_ret_3,1,LONG,5,00010,1,"-0.001015,-0.004505,-0.000272,0.006383,-0.002324","778,819,771,810,758",3998,-0.0003601703083456776,0.934704879290374,False,24,3.5,1033,-0.00012595785746082972,True,False,1361,-0.000175314703196065,0.4305657604702425,1360,0.0007265103118793832,0.4308823529411765,1277,-0.001714496167480138,0.44400939702427566
feat_ret_1:1:LONG:h24,PERP,feat_ret_1,1,LONG,5,00010,1,"-0.000606,-0.004511,-0.000383,0.005714,-0.002235","776,792,764,830,763",3992,-0.00042997654302164815,0.9371902885309711,False,24,3.5,1033,0.0003078201189342003,False,False,1384,0.00015276898088286632,0.4270231213872832,1288,0.00035209460926100624,0.43245341614906835,1320,-0.0018040882469791523,0.43636363636363634
feat_vol_regime:2:SHORT:h24,PERP,feat_vol_regime,2,SHORT,5,00101,2,"-0.006904,-0.000816,0.007726,-0.007072,0.001642","229,201,275,133,175",1032,-0.0005022086698269079,0.8346267522369479,False,24,3.5,318,-0.0022827967344176557,True,False,403,-0.0010326344527149317,0.4813895781637717,329,0.001925937372871982,0.45592705167173253,300,-0.002452536861640446,0.48
feat_ret_10:2:LONG:h24,PERP,feat_ret_10,2,LONG,5,10010,2,"0.001097,-0.005794,-0.008002,0.008041,-0.004857","169,135,150,233,87",791,-0.0007549293441733406,0.4131424771923351,False,24,3.5,32,0.00023586073290434416,False,False,215,-0.003007893626318165,0.3674418604651163,228,-0.001543335945729749,0.40350877192982454,348,0.001153530500125505,0.5287356321839081
feat_ret_20:0:LONG:h24,PERP,feat_ret_20,0,LONG,5,10010,2,"0.013087,-0.013027,-0.004556,0.016824,-0.004880","306,314,325,86,126",1173,-0.0008303728558876301,0.4694858459856657,False,24,3.5,446,-0.0013992552243615088,True,False,389,-0.0018985922917786984,0.42930591259640105,406,-0.0013364450146596128,0.5024630541871922,378,0.0008124913161310224,0.4603174603174603
feat_ext_vs_ma_10:2:LONG:h24,PERP,feat_ext_vs_ma_10,2,LONG,5,00010,1,"-0.000453,-0.003793,-0.007565,0.006493,-0.005811","177,121,141,220,111",791,-0.0012942756570653528,0.39670996487514154,False,24,3.5,53,-0.0037599973026542217,True,False,218,-0.0019015131849029845,0.38073394495412843,264,-0.0034041193391086896,0.39015151515151514,309,0.0009367162948053432,0.48220064724919093
feat_ret_3:2:LONG:h24,PERP,feat_ret_3,2,LONG,5,10010,2,"0.003670,-0.004260,-0.007715,0.005543,-0.006593","183,148,176,210,144",879,-0.0014385335653350612,0.37869063237425316,False,24,3.5,117,0.0016442233672409534,False,False,266,-0.00023547142857886262,0.41729323308270677,302,-0.0033367343214131756,0.40066225165562913,311,-0.0006242502857259247,0.4630225080385852
feat_trend_strength_20:1:LONG:h24,PERP,feat_trend_strength_20,1,LONG,5,10010,2,"0.001334,-0.006840,-0.004232,0.005504,-0.001973","668,681,636,706,654",3413,-0.0014389581661189816,0.4812362403929171,False,24,3.5,869,0.0003889014510473198,False,False,1143,-0.001761075591294333,0.42782152230971127,1108,-0.0008046672798842484,0.3898916967509025,1162,-0.0017269220946668814,0.44320137693631667
feat_ret_5:2:LONG:h24,PERP,feat_ret_5,2,LONG,5,10010,2,"0.001544,-0.006040,-0.005790,0.005738,-0.004610","168,140,151,225,122",828,-0.0015103191846744446,0.36704387506635516,False,24,3.5,92,-0.0010568186197278866,True,False,249,-0.0005304559312854514,0.42971887550200805,264,-0.0043300320915091685,0.375,315,7.831020361288294e-05,0.44126984126984126
feat_ret_1:2:LONG:h24,PERP,feat_ret_1,2,LONG,5,10010,2,"0.003998,-0.006985,-0.007515,0.007695,-0.005079","197,178,203,182,142",917,-0.0015583400467458293,0.3475138186752731,False,24,3.5,163,0.0007285620352455258,False,False,276,-0.002476582727025647,0.4166666666666667,338,-0.0019614429706864547,0.40532544378698226,303,-0.00027225500367929076,0.45874587458745875
feat_atr_norm_ext:0:LONG:h24,PERP,feat_atr_norm_ext,0,LONG,5,10010,2,"0.007855,-0.011356,-0.006144,0.010374,-0.002283","293,335,319,167,199",1329,-0.0017905313226917938,0.24725032146486914,False,24,3.5,529,-0.0009868876356675705,True,False,463,-0.003990113257047587,0.4103671706263499,462,0.000243316965652755,0.5324675324675324,404,-0.0015955597227127047,0.4603960396039604
feat_realized_vol_20:1:LONG:h24,PERP,feat_realized_vol_20,1,LONG,5,10010,2,"0.006358,-0.013308,-0.007814,0.009213,-0.005066","710,621,548,689,571",3194,-0.0018079919994343995,0.5508749218365934,False,24,3.5,731,-0.0024325069955137817,True,False,1059,-0.0020343803749877294,0.392823418319169,998,-0.0003786029397341736,0.4338677354709419,1137,-0.0028517782719672488,0.4388742304309587
feat_trend_slope_20:0:LONG:h24,PERP,feat_trend_slope_20,0,LONG,5,10010,2,"0.010384,-0.012569,-0.007144,0.013664,-0.003970","287,294,301,107,107",1115,-0.0018818086079774056,0.21590452690711048,False,24,3.5,448,-0.001708021338928557,True,False,376,-0.004035699422726883,0.4148936170212766,402,-3.35634972231224e-05,0.5398009950248757,337,-0.0016833860209667765,0.44510385756676557
feat_ret_10:0:SHORT:h24,PERP,feat_ret_10,0,SHORT,5,01100,2,"-0.004593,0.004800,0.001610,-0.018847,-0.003143","253,266,272,138,137",1083,-0.002115945977901472,0.11225754991247117,False,24,3.5,105,0.0038947086490375435,False,False,357,-0.0003797231353056191,0.49019607843137253,347,-0.004488691203479371,0.40057636887608067,379,-0.0015789775386697805,0.44591029023746703
feat_ext_vs_ma_10:0:SHORT:h24,PERP,feat_ext_vs_ma_10,0,SHORT,5,01100,2,"-0.002723,0.003380,0.002555,-0.017394,-0.003632","230,238,245,150,162",1036,-0.0022040676142900087,0.20963064082777771,False,24,3.5,119,0.0029576487514798248,False,False,357,-0.003312261160129134,0.45098039215686275,333,-0.002286843434280972,0.4264264264264264,346,-0.0009809767359040026,0.4595375722543353
feat_ret_1:0:LONG:h24,PERP,feat_ret_1,0,LONG,5,10010,2,"0.001809,-0.007179,-0.007233,0.007220,-0.003704","204,207,210,165,153",953,-0.0022615404387008927,0.22459951693240043,False,24,3.5,266,0.00022963575959317466,False,False,290,-0.0023286876312914977,0.43448275862068964,342,-0.0025145183951521895,0.43859649122807015,321,-0.0019313499497363483,0.4392523364485981
feat_ret_3:0:SHORT:h24,PERP,feat_ret_3,0,SHORT,5,01100,2,"-0.004386,0.002891,0.000923,-0.012720,-0.003219","213,208,228,155,153",973,-0.0024801449095936752,0.2303557929936777,False,24,3.5,173,0.003092899759916724,False,False,311,-0.004773078867807191,0.4340836012861736,306,-0.0009022103229412618,0.4477124183006536,356,-0.0018333626694566948,0.4747191011235955
feat_realized_vol_20:2:SHORT:h24,PERP,feat_realized_vol_20,2,SHORT,5,00011,2,"-0.015935,-0.002379,-0.004353,0.028781,0.011415","117,140,215,42,30",548,-0.002872840351062483,0.04399494743224186,False,24,3.5,262,0.003708113097828467,False,False,233,-0.00560640711980185,0.34763948497854075,151,0.008071270237652684,0.5231788079470199,164,-0.009065764996060762,0.36585365853658536
feat_ret_5:0:SHORT:h24,PERP,feat_ret_5,0,SHORT,5,01100,2,"-0.004456,0.002324,0.002338,-0.015031,-0.005253","228,243,243,168,148",1044,-0.002967741840587956,0.13022083018918584,False,24,3.5,165,0.001274139544479755,False,False,358,-0.004538589592685679,0.4441340782122905,322,-0.003254644355096206,0.40062111801242234,364,-0.0011689888050861943,0.4807692307692308
feat_ext_vs_ma_20:0:SHORT:h24,PERP,feat_ext_vs_ma_20,0,SHORT,5,01100,2,"-0.009690,0.003842,0.000834,-0.019209,-0.004108","266,313,292,119,137",1139,-0.003370570472982393,0.033719262462750255,False,24,3.5,60,0.0035794716260558307,False,False,371,-0.0020022231180440104,0.46630727762803237,391,-0.004155296230920733,0.37851662404092073,377,-0.0039032736489193936,0.4323607427055703
